Unique ID;Player;Best Position;Age;Division;Salary;Transfer Value;Preferred Foot;Height;Starts;Minutes;Rating;Goals;xG-OP;xG;NP-xG/90;Penalties Taken;Penalties Scored;xG/shot;Free Kick Shots;Shots From Outside The Box Per 90 minutes;Goals From Outside The Box;Shots;Shots on Target;Headers Attempted;Headers Won;Key Headers per 90;Crosses Attempted;Crosses Completed;Open Play Crosses Attempted;Open Play Crosses Completed;Mistakes Leading to Goals;Distance;Sprints/90;Dribbles;Fouls Against;Off;Assists;xA;Chances Created per 90;Clear Cut Chances Created;Key Passes;Open Play Key Passes per 90;Passes Attempted;Passes Completed;PsP;Possession Lost per 90;Blk;Clearances;Interceptions;Key Tackles;Possession Won per 90;Pres A;Pres C;Shts Blckd;Tackled Completed;Tackles Attempted;Fouls Made;Yellow Cards;Red cards
2000330854;Adrián García;AM (C);20;3ª Federación VIII;R$24K p/m;R$120K - R$1.1M;Right-Footed;1.76 m;43;3337;6.71;5;0.52;4.48;0.1;0;0;0.0995555555555556;0;0.4;0;45;17;137;18;0.0;31;7;31;7;0;412.8km;6.2;38;23;6;4;3.67;0.1;2;50;1.3;1495;1342;65;15.8;9;16;44;0;11.5;121;32;0;9;14;14;1;0
27118754;Kristian Adrian;M (C);28;Lower Division;N/A;R$ 0;Right-Footed Only;1.72 m;32;2880;7.13;2;-2.34;4.34;0.1;0;0;0.0850980392156863;0;0.0;0;51;18;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;36;0;7;2.06;0.0;0;0;0.0;640;424;0;0.0;0;0;0;0;0.0;0;0;0;31;36;19;0;0
2000370994;Deen Adrović;ST (C);21;3. SNL Zahod;R$2.9K p/m;R$ 0;Right-Footed;1.93 m;35;3180;7.44;13;1.13;11.87;0.3;0;0;0.114134615384615;0;0.0;0;104;62;9;5;0.0;3;0;3;0;0;15.3km;0.3;4;52;1;6;3.03;0.0;0;1;0.0;736;474;1;0.7;0;0;0;0;0.2;1;1;0;43;71;34;0;0
62178786;Luka Adžić;AM (L);27;SPL;R$145K p/m;R$300K - R$3M;Right-Footed Only;1.85 m;27;1891;7.22;9;3.52;5.48;0.3;2;2;0.105384615384615;0;0.9;3;52;22;99;51;0.1;287;49;57;14;0;232.6km;11.2;78;22;7;9;6.66;0.2;4;67;1.9;886;767;72;12.7;4;7;42;1;7.8;186;58;0;32;52;22;0;0
2000241044;Vasilije Adžić;AM (C);20;Serie A;R$1.73M p/m;R$200M - R$340M;Right-Footed;1.85 m;48;3329;6.89;7;-0.92;7.92;0.2;0;0;0.0942857142857143;3;0.9;2;84;31;113;49;0.1;188;29;32;4;0;431.5km;9.7;47;26;7;10;7.97;0.3;12;69;1.8;1621;1437;86;19.1;6;17;59;0;9.9;152;42;0;11;22;20;1;0
2000059147;Nicolás Aedo;AM (C);25;Liga de Ascenso;R$5.5K p/m;R$35K - R$350K;Left-Footed;1.71 m;19;1486;6.72;0;-1.47;1.47;0.1;0;0;0.133636363636364;1;0.2;0;11;1;67;6;0.0;14;2;14;2;0;198.0km;11.0;29;13;2;0;0.72;0.2;3;14;0.8;650;579;29;20.3;7;12;29;0;7.8;88;18;0;6;9;13;0;0
70104714;Hüseyin Afkan;AM (C);29;2. Lig Beyaz Grup;R$16K p/m;R$0 - R$70K;Right-Footed;1.72 m;33;2311;6.85;6;1.56;4.44;0.2;1;1;0.111;2;0.5;2;40;14;108;25;0.0;115;18;98;14;0;269.1km;9.7;64;21;5;4;4.42;0.5;13;50;1.9;945;832;74;17.8;3;13;32;0;6.5;149;34;0;11;23;16;0;0
13208269;Afsha;AM (C);30;EPL;R$685K p/m;R$66M - R$82M;Right-Footed;1.68 m;21;1728;7.00;6;3.6;2.4;0.1;0;0;0.0705882352941176;2;0.5;1;34;17;46;10;0.1;139;29;10;2;0;232.4km;9.8;31;10;0;8;6.36;0.3;5;42;1.9;822;711;53;12.6;9;13;35;0;16.3;101;20;0;10;13;1;0;0
2000114352;Alexandru Aftanache;AM (C);24;Liga II;R$16K p/m;R$120K - R$1.3M;Right-Footed Only;1.80 m;20;1745;7.00;4;-2.11;6.11;0.3;0;0;0.13;0;0.7;0;47;15;70;16;0.1;76;8;76;8;0;228.4km;13.5;53;19;3;1;1.76;0.2;4;31;1.6;792;731;57;14.9;7;9;27;0;7.0;121;29;0;25;26;22;0;0
57181339;Antonio Agafiţei;M (C);25;Liga III Seria I;R$5K p/m;R$ 0;Right-Footed;1.76 m;34;2650;6.42;1;-1.35;2.35;0.1;0;0;0.156666666666667;0;0.1;0;15;6;5;0;0.0;1;0;1;0;0;36.6km;1.0;0;9;1;2;2.88;0.3;9;4;0.1;160;141;15;14.5;2;6;4;0;8.4;21;7;0;7;7;5;4;0
82071618;Shaquille Agard;AM (R);32;Ontario Soccer League;N/A;R$ 0;Right-Footed;1.83 m;12;1094;7.38;3;-0.11;3.11;0.3;0;0;0.115185185185185;0;0.0;0;27;13;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;9;0;1;0.39;0.0;0;0;0.0;260;159;0;0.0;0;0;0;0;0.0;0;0;0;10;11;16;0;0
2000082759;Veniamin Agathangelidis;AM (C);29;A1 EPS Kilkís;R$5.5K p/m;R$ 0;Right-Footed Only;1.82 m;43;3870;7.07;2;-7.97;9.97;0.2;0;0;0.12948051948052;0;0.0;0;77;30;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;52;0;10;0;0.0;0;0;0.0;860;592;0;0.0;0;0;0;0;0.0;0;0;0;44;74;29;0;0
2000263790;Gerardo Agnelli;M (C);19;Serie D/H;R$14K p/m;R$350K - R$3.5M;Right-Footed Only;1.78 m;3;1145;6.43;2;-2.6;4.6;0.4;0;0;0.148387096774194;0;0.3;1;31;6;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;8;0;0;2.08;0.2;2;0;0.0;40;24;0;9.1;0;0;0;0;11.3;0;0;0;4;7;2;1;0
2000125422;Álex Aguado;M (C);26;Segunda Federación 2;R$52.5K p/m;R$0 - R$35K;Left-Footed;1.82 m;21;1925;6.47;2;-0.61;2.61;0.1;0;0;0.1305;0;0.2;0;20;5;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;8;0;2;2.7;0.3;6;2;0.1;0;0;0;15.2;0;0;0;0;10.0;0;0;0;0;0;5;5;0
55061618;Martim Águas;AM (C);32;Liga 3 Série B;R$11K p/m;R$ 0;Right-Footed Only;1.79 m;20;1396;6.45;1;-0.08;1.08;0.1;0;0;0.09;1;0.4;0;12;2;5;0;0.0;1;0;1;0;0;8.4km;0.3;0;6;1;3;4.02;0.5;8;4;0.3;28;25;2;14.9;0;0;0;0;8.0;2;1;0;1;1;3;1;1
67231401;Juan Agüero;AM (C);27;Segunda Federación 3;R$30K p/m;R$20K - R$70K;Left-Footed;1.75 m;30;2036;6.72;1;-1.23;2.23;0.1;0;0;0.0857692307692308;0;0.4;0;26;8;84;10;0.0;107;15;57;11;0;239.2km;7.9;44;19;3;1;1.53;0.1;3;53;1.5;890;785;58;15.7;8;14;31;0;8.2;115;24;0;8;14;11;1;0
80034792;Brandon Aguilera;DM, AM (C);22;Liga Portugal;R$135K p/m;R$31M - R$52M;Left-Footed;1.79 m;22;1712;6.84;4;1.91;2.09;0.1;2;2;0.130625;0;0.3;0;16;10;35;14;0.1;100;14;6;1;0;200.3km;9.3;15;15;3;2;4.37;0.1;2;42;1.3;811;748;73;11.2;8;10;29;0;10.8;102;25;0;15;24;10;2;0
2000031803;Anis Aguir;AM (C);28;R1 - Auvergne RA - A;N/A;R$ 0;Right-Footed;1.65 m;43;3870;7.55;5;-1.98;6.98;0.2;0;0;0.0906493506493507;0;0.0;0;77;26;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;79;0;10;4.92;0.0;0;0;0.0;860;594;0;0.0;0;0;0;0;0.0;0;0;0;55;69;22;0;0
2000506393;Federico Aguirre;AM (C);23;Federal A;R$3.9K p/m;R$240K - R$800K;Right-Footed;1.68 m;13;1170;7.10;2;-2.66;4.66;0.4;0;0;0.125945945945946;0;0.0;0;37;15;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;12;0;3;1.05;0.0;0;0;0.0;260;181;0;0.0;0;0;0;0;0.0;0;0;0;13;16;7;0;0
2000231470;Juan José Aguirre;AM (C);19;Primera C;N/A;R$ 0;Right-Footed;1.84 m;14;1260;7.63;0;-3.78;3.78;0.3;0;0;0.108;0;0.0;0;35;17;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;15;0;3;0;0.0;0;0;0.0;280;200;0;0.0;0;0;0;0;0.0;0;0;0;15;23;10;0;0
77029994;Junior Aguirre;AM (C);34;Copa Perú;N/A;R$ 0;Right-Footed Only;1.65 m;13;1170;7.16;1;-1.02;2.02;0.2;0;0;0.106315789473684;0;0.0;0;19;4;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;18;0;3;0;0.0;0;0;0.0;260;177;0;0.0;0;0;0;0;0.0;0;0;0;11;11;10;0;0
2000357106;Kevin Aguirre;AM (C);26;Federal C;R$2.5K p/m;R$0 - R$550K;Left-Footed;1.70 m;12;1081;8.04;2;-1.07;3.07;0.3;0;0;0.118076923076923;0;0.0;0;26;13;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;12;0;5;0.06;0.0;0;0;0.0;260;190;0;0.0;0;0;0;0;0.0;0;0;0;14;30;14;0;0
29184194;Ivan Agyaakwah;M (C);25;USL1;R$14K p/m;R$120K - R$1.2M;Left-Footed Only;1.86 m;12;1036;6.71;1;0.37;0.63;0.1;0;0;0.09;0;0.3;0;7;4;40;25;0.3;5;1;5;1;0;137.4km;9.8;2;7;1;3;2.81;0.3;4;18;1.5;530;464;61;5.1;4;8;26;0;14.9;63;25;4;16;16;3;0;0
2000334426;Emmanuel Agyemang;M (C);22;Bundesliga;R$46K p/m;R$2.4M - R$24M;Left-Footed;1.80 m;28;2144;6.50;0;-0.77;0.77;0.0;0;0;0.0855555555555556;0;0.1;0;9;2;3;1;0.0;4;1;4;1;0;13.0km;0.7;5;14;0;5;3.35;0.3;8;5;0.2;61;56;4;17.1;1;0;4;0;7.4;15;3;0;1;1;1;0;0
37045803;Soufyan Ahannach;AM (C);30;Botola D1;R$80K p/m;R$160K - R$1.6M;Right-Footed;1.68 m;37;3330;6.86;2;-6.2;8.2;0.2;0;0;0.101234567901235;0;0.0;0;81;34;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;45;0;5;3.31;0.0;0;0;0.0;740;505;0;0.0;0;0;0;0;0.0;0;0;0;38;46;54;0;0
2000067315;Ahmed Kaboria;M/AM (C);38;Second Div. B - Group 3;R$22K p/m;R$ 0;Right-Footed;1.70 m;36;3248;6.28;1;-9.39;10.39;0.3;0;0;0.138533333333333;0;0.0;0;75;30;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;35;0;3;3.84;0.0;0;0;0.0;740;496;0;0.0;0;0;0;0;0.0;0;0;0;30;38;46;0;1
2000146653;Aisar Ahmed;AM (C);24;Segunda Federación 5;R$100K p/m;R$450K - R$1.4M;Right-Footed;1.70 m;16;1198;6.74;3;0.57;2.43;0.2;0;0;0.0934615384615385;0;0.8;1;26;11;46;6;0.0;17;2;17;2;0;157.0km;10.8;10;8;3;2;1.72;0.4;5;27;2.0;537;450;34;14.7;2;6;14;0;13.5;55;27;0;5;14;5;0;0
43094837;Valon Ahmedi;AM (C);31;Jogorku liga;R$41K p/m;R$80K - R$260K;Left-Footed;1.75 m;12;1080;6.77;0;-1.52;1.52;0.1;0;0;0.126666666666667;0;0.0;0;12;2;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;12;0;1;0;0.0;0;0;0.0;240;157;0;0.0;0;0;0;0;0.0;0;0;0;10;23;12;0;0
59059263;Mirolim Ahmedov;AM (C);34;Jogorku liga;R$50K p/m;R$5K - R$25K;Left-Footed;1.72 m;12;1080;6.63;0;-3.05;3.05;0.3;0;0;0.122;0;0.0;0;25;9;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;19;0;0;1.72;0.0;0;0;0.0;240;163;0;0.0;0;0;0;0;0.0;0;0;0;12;12;10;0;0
2000365945;Dukan Ahmeti;AM (C);18;HNL;R$7K p/m;R$350K - R$1.2M;Right-Footed;1.83 m;14;1021;6.57;3;1.28;1.72;0.2;0;0;0.114666666666667;0;0.3;0;15;6;63;19;0.0;13;1;13;1;0;121.8km;7.3;20;7;2;0;0.46;0.1;1;13;1.1;479;424;30;21.9;4;9;16;0;7.8;47;12;0;6;8;9;0;0
50051483;Jordan Aidoud;AM (C);32;R1 - Occitanie - A;N/A;R$ 0;Right-Footed Only;1.87 m;43;3870;7.39;2;-11.58;13.58;0.3;0;0;0.12125;0;0.0;0;112;54;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;39;0;10;0.88;0.0;0;3;0.0;840;605;0;0.2;0;0;0;0;1.0;0;0;0;47;63;51;0;0
67276375;Aimar;AM (C);24;LaLiga;R$1.35M p/m;R$190M - R$250M;Right-Footed;1.77 m;26;2106;6.88;5;-2.01;7.01;0.3;1;1;0.1402;3;0.3;1;50;18;49;10;0.0;45;8;16;4;0;208.7km;9.0;25;11;6;2;4.31;0.3;7;34;1.4;901;774;55;15.3;3;5;41;0;11.8;99;23;0;9;11;17;3;0
2000246740;Felipe Aimi;AM (C);28;Clubes Sem Divisão Nacional/Fora da Série D;R$12K p/m;R$ 0;Left-Footed Only;1.73 m;14;1258;7.10;2;-0.61;2.61;0.2;0;0;0.0932142857142857;0;0.0;0;28;15;5;0;0.0;0;0;0;0;0;11.3km;0.5;1;17;0;3;1.54;0.0;0;0;0.0;300;222;0;1.4;0;1;1;0;0.7;4;0;0;13;16;11;0;0
29141129;Callum Ainley;AM (C);28;Northern Premier League;N/A;R$ 0;Right-Footed;1.73 m;43;3870;7.41;1;-9.33;10.33;0.2;0;0;0.135921052631579;0;0.0;0;76;30;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;69;0;7;4.79;0.0;0;0;0.0;860;601;0;0.0;0;0;0;0;0.0;0;0;0;48;61;50;0;0
14207965;Carlos Airala;AM (C);23;1ª División;R$25K p/m;R$750K - R$2.4M;Left-Footed;1.73 m;13;1099;6.61;1;-2.13;3.13;0.3;0;0;0.184117647058824;1;0.5;0;17;5;30;5;0.0;25;5;18;3;0;142.6km;9.8;24;6;6;1;4.09;0.4;5;18;1.5;515;469;23;22.6;2;4;19;0;8.4;54;19;0;10;12;8;0;0
18113291;Anouar Ait El Hadj;AM (C);24;Profvoetbal 1A;R$240K p/m;R$2.75M - R$26M;Right-Footed;1.67 m;42;3398;6.82;8;1.04;6.96;0.2;4;3;0.126545454545455;5;0.5;2;55;23;121;17;0.1;173;16;27;4;0;463.4km;11.6;63;17;8;2;2.43;0.2;7;84;2.1;1552;1359;119;19.7;13;17;49;1;10.1;204;40;0;16;19;14;1;0
29114937;Bilel Ait-Malek;AM (L);29;Ligue 1;R$112K p/m;R$1M - R$3.5M;Right-Footed;1.74 m;26;1799;6.78;2;-0.04;2.04;0.1;0;0;0.0886956521739131;0;0.4;2;23;7;62;7;0.1;56;15;54;15;0;237.4km;13.2;49;12;6;0;1.34;0.2;3;36;1.8;864;768;55;17.6;4;8;33;0;9.1;139;38;0;21;25;19;2;1
12036028;Abdul Ajagun;M (C);33;Jordan Pro League;R$10K p/m;Not for Sale;Right-Footed;1.65 m;31;2176;6.81;2;-1.64;3.64;0.1;1;0;0.11375;2;0.4;0;32;11;43;7;0.0;133;17;16;4;0;265.2km;10.6;25;16;4;3;4.46;0.2;6;45;1.2;1009;892;62;11.5;10;17;52;0;13.9;113;24;2;12;18;18;0;0
2000104626;Nadir Ajanović;AM (C);20;2. Liga;R$24K p/m;R$1.1M - R$11M;Right-Footed;1.79 m;25;2040;6.89;2;-1.82;3.82;0.2;0;0;0.115757575757576;0;0.4;1;33;8;131;58;0.1;38;4;38;4;0;256.5km;10.5;46;11;1;2;2.7;0.4;8;43;1.9;994;894;68;25.9;5;14;33;0;7.1;156;29;0;19;22;10;2;0
84160872;Alban Ajdini;AM (C);26;Super League;R$230K p/m;R$800K - R$8M;Right-Footed;1.80 m;37;2641;6.93;2;-0.21;2.21;0.1;1;1;0.100454545454545;1;0.3;0;22;12;88;12;0.0;79;16;79;16;0;336.7km;11.8;91;20;17;5;4.23;0.5;14;52;1.8;1276;1118;96;18.6;5;19;57;0;3.9;254;65;0;47;51;22;0;0
50056013;Mohamed Ajroudi;AM (C);34;National 3 - Group H;R$7.5K p/m;R$ 0;Right-Footed Only;1.85 m;41;3755;6.83;4;-4.68;8.68;0.2;0;0;0.104578313253012;0;0.0;0;83;25;17;8;0.0;7;3;7;3;0;30.8km;0.6;4;45;0;5;0.63;0.0;1;5;0.1;917;649;8;0.7;2;2;2;0;0.9;16;4;0;43;74;39;0;0
2000158243;Dion Ajvazi;M (C);22;Eerste Divisie;R$52.5K p/m;R$180K - R$1.8M;Right-Footed;1.81 m;15;1122;6.54;1;-0.62;1.62;0.1;0;0;0.135;0;0.1;0;12;2;15;3;0.0;30;5;6;1;0;54.5km;3.5;6;8;1;1;2.26;0.2;2;8;0.6;203;194;10;18.8;1;0;8;0;9.9;23;6;0;4;4;9;2;0
70024084;Muhammed Akarslan;M (C);31;2. Lig Kırmızı Grup;R$31K p/m;R$70K - R$750K;Right-Footed;1.74 m;33;2294;6.80;0;-4.08;4.08;0.2;0;0;0.1632;0;0.1;0;25;2;39;18;0.1;123;13;4;0;0;286.1km;8.7;3;15;2;5;9.97;0.5;13;36;1.2;1180;1028;146;5.7;9;26;61;1;15.5;97;24;0;20;25;8;3;0
70085757;Emre Akbaba;AM (C);33;Süper Lig;R$265K p/m;Not for Sale;Left-Footed;1.80 m;32;2154;6.80;5;-0.11;5.11;0.2;0;0;0.111086956521739;3;0.7;1;46;12;64;10;0.0;173;25;25;5;0;295.4km;9.8;20;7;4;9;4.8;0.3;6;81;2.0;990;859;75;16.6;8;6;37;0;11.2;122;28;0;15;21;12;1;0
23359746;Saifullah Akbar;M (C);27;SPL;R$18K p/m;R$0 - R$650K;Right-Footed;1.65 m;26;2151;6.99;4;-0.31;4.31;0.2;1;1;0.1346875;0;0.2;0;32;14;72;16;0.0;14;6;14;6;0;274.3km;8.3;16;11;1;5;2.9;0.3;7;26;1.1;1010;895;50;14.1;7;21;40;1;9.9;79;25;0;15;16;8;0;0
15081349;Rahmat Akbari;M/AM (C);25;NPL Queensland Men's;R$26K p/m;R$750K - R$2.5M;Right-Footed;1.85 m;42;3787;7.55;2;-10.46;12.46;0.3;0;0;0.132553191489362;0;0.0;0;94;43;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;103;0;7;3.7;0.0;0;0;0.0;860;614;0;0.0;0;0;0;0;0.0;0;0;0;55;68;54;0;0
2000302292;Mohammad Akbarinasab;AM (C);21;Azadegan League;R$52.5K p/m;R$350K - R$3.5M;Right-Footed;1.86 m;6;1551;6.81;4;-2.88;6.88;0.4;0;0;0.134901960784314;0;0.6;1;51;17;78;29;0.1;52;4;52;4;0;165.9km;8.2;32;18;4;3;2.33;0.3;6;20;1.2;644;567;32;13.1;2;5;15;0;5.6;80;23;0;19;20;15;1;0
58040733;Roman Akbashev;AM (C);34;FNL;R$185K p/m;R$ 0;Right-Footed;1.77 m;21;1753;6.59;3;-0.57;3.57;0.1;1;0;0.119;0;0.7;1;30;15;0;0;0.0;81;13;0;0;0;0.0km;0.0;0;10;0;6;1.89;0.2;3;16;0.3;0;0;0;14.6;0;0;0;0;12.6;0;0;0;0;0;1;1;0
70132188;Berk Akgönül;M (C);26;3. Lig 3. Grup;R$12K p/m;R$0 - R$600K;Right-Footed;1.76 m;30;2744;7.58;6;-1.6;7.6;0.2;0;0;0.101333333333333;0;0.1;0;75;29;7;1;0.0;2;0;2;0;0;12.2km;0.5;4;34;0;8;1.83;0.0;0;4;0.1;632;447;5;0.9;0;1;1;0;0.5;8;0;0;35;42;30;0;2
23477560;Ayman Akil;AM (L);27;Premier League;R$80K p/m;R$600K - R$6M;Right-Footed;1.76 m;38;3421;7.32;4;-4.65;8.65;0.2;0;0;0.105487804878049;0;0.0;0;82;40;24;3;0.1;27;4;27;4;0;55.4km;2.2;7;54;0;10;1.63;0.0;1;8;0.2;957;687;30;1.4;5;3;6;0;0.6;51;13;0;42;59;34;0;0
2000523697;Samod Adeola Akinremi;AM (C);20;2. SNL;R$7K p/m;R$240K - R$750K;Right-Footed Only;1.78 m;30;2441;6.88;4;-0.37;4.37;0.2;0;0;0.104047619047619;0;0.6;1;42;20;118;40;0.0;30;5;30;5;0;319.6km;7.7;29;10;8;1;2.72;0.2;5;44;1.6;1124;1017;59;18.4;5;5;27;0;12.6;126;36;0;8;12;29;0;0
2000069184;Lian Akkuş Rodríguez;AM (C);22;Hessenliga;R$15K p/m;R$0 - R$50K;Right-Footed;1.76 m;43;3831;7.25;4;-5.75;9.75;0.2;0;0;0.108333333333333;0;0.0;0;90;40;3;0;0.0;4;1;4;1;0;5.0km;0.1;1;51;0;7;3.84;0.0;0;2;0.0;861;620;2;0.3;0;1;1;0;0.0;6;1;0;46;52;48;1;0
70137904;Tunahan Akpınar;M (C);24;3. Lig 1. Grup;R$15K p/m;R$100K - R$1M;Left-Footed;1.75 m;38;3432;7.25;2;-6.94;8.94;0.2;1;1;0.129565217391304;0;0.0;0;69;32;0;0;0.0;3;0;0;0;0;0.0km;0.0;0;57;0;7;4.07;0.0;0;1;0.0;760;516;0;0.3;0;0;0;0;0.2;0;0;0;41;52;23;0;0
28084927;Chuba Akpom;AM (C);30;EFL Championship;R$2.48M p/m;R$38M - R$50M;Right-Footed;1.83 m;45;3756;7.04;15;6.24;8.76;0.2;0;0;0.0952173913043478;0;0.6;4;92;38;111;37;0.0;32;8;32;8;0;514.0km;12.5;59;25;14;3;7.38;0.4;15;63;1.5;1753;1574;103;20.1;15;13;64;0;11.0;207;36;0;15;19;33;1;0
70056775;Yusuf Akyel;AM (C);35;3. Lig 1. Grup;R$11K p/m;R$0 - R$15K;Left-Footed Only;1.78 m;36;3263;6.60;3;-4.5;7.5;0.2;2;2;0.122950819672131;0;0.1;0;61;20;2;0;0.0;22;4;0;0;0;24.0km;0.6;0;25;0;2;5.26;0.1;3;4;0.0;790;570;14;0.6;1;1;8;0;1.9;14;1;0;32;39;42;3;0
2000103624;Noureddine Al Gleib;AM (C);25;Libyana Premier League;R$33K p/m;R$ 0;Right-Footed;1.68 m;42;3780;7.49;1;-8.54;9.54;0.2;0;0;0.10258064516129;0;0.0;0;93;44;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;69;0;14;4.3;0.0;0;0;0.0;840;605;0;0.0;0;0;0;0;0.0;0;0;0;54;69;45;0;0
93099931;Rami Al Hajj;AM (C);24;Superliga;R$80K p/m;R$600K - R$6M;Right-Footed;1.80 m;34;2944;6.80;6;2.1;3.9;0.1;0;0;0.0829787234042553;0;0.5;0;47;20;82;23;0.1;20;1;20;1;0;375.0km;9.6;40;8;5;4;4.64;0.3;11;65;2.0;1337;1174;87;21.9;6;15;36;0;7.2;167;27;0;13;18;22;0;0
64047615;Arshad Al-Alawi;AM (C);26;Omantel League;R$20K p/m;R$10K - R$120K;Right-Footed;1.81 m;39;3434;7.28;2;-7.42;9.42;0.2;0;0;0.154426229508197;0;0.1;1;61;29;15;2;0.0;2;0;2;0;0;52.0km;1.3;5;41;0;3;5.76;0.0;0;3;0.1;874;652;5;1.7;4;2;6;0;0.9;10;1;0;32;41;30;0;0
2000016261;Louaï Al-Ani;M (C);28;Iraqi Premier League;R$77.5K p/m;R$750K - R$2.5M;Right-Footed;1.74 m;36;2793;7.12;2;-1.39;3.39;0.1;0;0;0.1059375;0;0.4;1;32;13;95;16;0.0;48;12;48;12;0;328.2km;16.2;113;19;6;12;6.96;0.4;13;44;1.2;1161;1048;142;15.2;8;13;81;0;7.3;253;43;0;59;75;48;7;1
2000075995;Mohamad Al-Asaad;AM (C);22;Premier League;R$36K p/m;R$260K - R$2.5M;Right-Footed;1.70 m;40;3600;7.59;4;-10.36;14.36;0.4;0;0;0.142178217821782;0;0.0;0;101;50;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;64;0;9;4.15;0.0;0;0;0.0;800;560;0;0.0;0;0;0;0;0.0;0;0;0;40;49;42;0;1
68020012;Mahmoud Al-Aswad;AM (R);22;Premier League;R$33K p/m;R$1.5M - R$15M;Right-Footed;1.83 m;31;2817;7.63;12;2.19;9.81;0.3;0;0;0.115411764705882;0;0.0;0;85;40;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;42;0;9;2.47;0.0;0;0;0.0;640;382;0;0.0;0;0;0;0;0.0;0;0;0;34;42;29;0;0
68020360;Mohamad Al-Barri;AM (C);28;Premier League;R$37K p/m;R$350K - R$3.5M;Right-Footed;1.75 m;41;3690;7.21;3;-8.43;11.43;0.3;0;0;0.137710843373494;0;0.0;0;83;36;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;36;0;9;0.02;0.0;0;0;0.0;820;578;0;0.0;0;0;0;0;0.0;0;0;0;51;79;35;0;0
2000229692;Hassan Ahmed Al-Blooshi;AM (C);30;Third Division;R$21K p/m;R$0 - R$30K;Right-Footed;1.70 m;43;3798;6.95;9;2.31;6.69;0.2;0;0;0.107903225806452;0;0.4;1;62;30;189;35;0.1;210;31;210;31;0;481.8km;11.1;110;33;7;3;4.57;0.3;11;74;1.8;1818;1609;138;19.3;14;24;60;1;5.2;314;85;0;56;67;34;1;0
68020179;Abdulhadi Al-Dali;AM (L);26;Premier League;R$31K p/m;R$140K - R$1.3M;Left-Footed;1.76 m;38;3420;6.88;9;5.54;3.46;0.1;0;0;0.0692;0;0.4;0;50;22;181;47;0.1;176;34;176;34;0;382.2km;10.5;86;29;14;2;4.04;0.2;8;52;1.4;1532;1340;107;17.2;6;7;59;0;5.0;274;78;0;40;54;45;1;0
64042347;Hamza Al-Dardour;ST (C);35;Jordan Pro League;R$12K p/m;Not for Sale;Right-Footed;1.72 m;30;2713;6.71;5;-5.67;10.67;0.4;0;0;0.103592233009709;0;0.0;0;103;61;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;27;0;5;1.6;0.0;0;0;0.0;620;360;0;0.0;0;0;0;0;0.0;0;0;0;25;31;40;0;0
23194819;Sayed Al-Dokali;AM (R);32;2nd Division League;R$195K p/m;R$220K - R$2.2M;Left-Footed Only;1.75 m;23;2070;7.46;3;-1.69;4.69;0.2;0;0;0.142121212121212;0;0.0;0;33;13;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;26;0;5;0;0.0;0;0;0.0;460;337;0;0.0;0;0;0;0;0.0;0;0;0;26;46;23;0;0
23233272;Ahmad Al-Essawi;AM (R);32;Jordan Pro League;R$23K p/m;R$0 - R$45K;Left-Footed;1.82 m;31;2790;7.03;11;0.53;10.47;0.3;0;0;0.127682926829268;0;0.0;0;82;39;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;34;0;6;2.72;0.0;0;0;0.0;620;355;0;0.0;0;0;0;0;0.0;0;0;0;21;23;29;0;0
23470665;Hamed Al-Ghamdi;AM (C);27;Saudi Pro League;R$460K p/m;R$6M - R$14M;Right-Footed;1.65 m;20;1436;6.82;4;1.6;2.4;0.2;3;3;0.109090909090909;0;0.4;0;22;9;35;9;0.0;10;1;10;1;0;180.3km;9.7;16;8;3;3;1.83;0.3;4;30;1.9;679;600;50;17.4;6;8;22;0;10.2;85;11;0;3;6;7;2;0
